,instance_id,artist_name,track_name,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,obtained_date,valence,music_genre
46651,61678.0,South Park Mexican,Real Gangsta,52.0,0.106,0.7509999999999999,268200.0,0.6809999999999999,0.000108,A,0.374,-6.105,Minor,0.109,92.87100000000001,4-Apr,0.0648,Hip-Hop
49038,79893.0,South Park Mexican,SPM vs Los,49.0,0.045,0.8,290693.0,0.619,0.0,E,0.0681,-8.943,Major,0.168,132.00799999999998,4-Apr,0.585,Hip-Hop
26168,69400.0,South Park Mexican,Real Gangsta,52.0,0.106,0.7509999999999999,268200.0,0.6809999999999999,0.000108,A,0.374,-6.105,Minor,0.109,92.87100000000001,4-Apr,0.0648,Rap
26969,31153.0,South Park Mexican,You Know My Name,50.0,0.000398,0.888,284333.0,0.6859999999999999,0.243,D,0.173,-7.564,Major,0.0335,121.294,4-Apr,0.636,Rap
25073,59442.0,Speaker Knockerz,Erica Kane,50.0,0.0726,0.807,171853.0,0.578,0.0,C,0.165,-6.629,Major,0.0445,136.892,4-Apr,0.615,Rap
29289,33343.0,Speaker Knockerz,Flexin & Finessin,52.0,0.0191,0.688,170840.0,0.773,0.0,C,0.496,-5.329,Minor,0.0416,155.031,4-Apr,0.807,Rap
46951,53145.0,Speaker Knockerz,Erica Kane,50.0,0.0726,0.807,171853.0,0.578,0.0,C,0.165,-6.629,Major,0.0445,136.892,4-Apr,0.615,Hip-Hop
45557,40866.0,Speaker Knockerz,Flexin & Finessin,52.0,0.0191,0.688,170840.0,0.773,0.0,C,0.496,-5.329,Minor,0.0416,155.031,4-Apr,0.807,Hip-Hop
25412,63738.0,Speaker Knockerz,Rico Story,50.0,0.483,0.732,159413.0,0.5920000000000001,4.29e-06,C,0.245,-9.374,Minor,0.0343,139.955,4-Apr,0.405,Rap
29735,79189.0,Speaker Knockerz,Count up (Bonus),53.0,0.176,0.878,171467.0,0.485,0.0,D,0.132,-5.504,Major,0.0996,139.939,4-Apr,0.421,Rap
49222,83016.0,Speaker Knockerz,Rico Story,50.0,0.483,0.732,159413.0,0.5920000000000001,4.29e-06,C,0.245,-9.374,Minor,0.0343,?,4-Apr,0.405,Hip-Hop
46186,65240.0,Speaker Knockerz,Count up (Bonus),53.0,0.176,0.878,171467.0,0.485,0.0,D,0.132,-5.504,Major,0.0996,139.939,4-Apr,0.421,Hip-Hop
19918,82403.0,Spiderbait,Black Betty - Edit,58.0,2.14e-05,0.5589999999999999,205973.0,0.847,0.447,G,0.217,-6.357,Major,0.0899,124.05,4-Apr,0.4029999999999999,Alternative
36580,75092.0,Spiderbait,Black Betty - Edit,62.0,2.14e-05,0.5589999999999999,205973.0,0.847,0.447,G,0.217,-6.357,Major,0.0899,124.05,4-Apr,0.4029999999999999,Rock
18916,55169.0,Spoon,Do You,48.0,0.0756,0.674,-1.0,0.936,0.000748,E,0.192,-2.166,Major,0.0271,128.083,4-Apr,0.948,Alternative
36670,20238.0,Spoon,Inside Out,61.0,0.427,0.637,301960.0,0.618,0.0971,C,0.0704,-4.746,Major,0.0296,176.141,4-Apr,0.499,Rock
17253,75472.0,Spoon,Inside Out,58.0,0.427,0.637,301960.0,0.618,0.0971,C,0.0704,-4.746,Major,0.0296,176.141,4-Apr,0.499,Alternative
15174,51239.0,Spoon,Don't You Evah,50.0,0.0425,0.77,-1.0,0.615,0.0,F#,0.1689999999999999,-7.165,Major,0.0294,120.891,4-Apr,0.961,Alternative
37797,89127.0,Spoon,Don't You Evah,53.0,0.0425,0.77,216720.0,0.615,0.0,F#,0.1689999999999999,-7.165,Major,0.0294,120.891,4-Apr,0.961,Rock
39930,40417.0,Spoon,Do You,51.0,0.0756,0.674,212653.0,0.936,0.000748,E,0.192,-2.166,Major,0.0271,128.083,4-Apr,0.948,Rock
35007,39118.0,St. Lucia,Dancing On Glass,62.0,0.0189,0.564,246333.0,0.945,0.0,C#,0.359,-4.705,Major,0.0493,101.00299999999999,4-Apr,0.3989999999999999,Rock
17401,44057.0,St. Lucia,Dancing On Glass,57.0,0.0189,0.564,246333.0,0.945,0.0,C#,0.359,-4.705,Major,0.0493,101.00299999999999,4-Apr,0.3989999999999999,Alternative
39693,29972.0,Staind,It's Been Awhile,65.0,0.0018899999999999,0.509,264707.0,0.774,0.000549,F#,0.143,-4.053999999999999,Major,0.0338,116.529,4-Apr,0.0824,Rock
35291,58102.0,Staind,Mudshovel,64.0,0.000224,0.3279999999999999,282093.0,0.826,0.000944,F#,0.0818,-5.085,Major,0.0362,?,4-Apr,0.341,Rock
18966,88186.0,Staind,Outside - Original,58.0,0.00844,0.515,293133.0,0.594,0.00658,C#,0.0752,-4.708,Major,0.0262,146.564,4-Apr,0.218,Alternative
39092,33018.0,Staind,Zoe Jane,52.0,0.0146,0.505,276840.0,0.687,0.0218,D#,0.1889999999999999,-5.174,Minor,0.0288,?,3-Apr,0.0473,Rock
17489,21004.0,Staind,Zoe Jane,48.0,0.0146,0.505,276840.0,0.687,0.0218,D#,0.1889999999999999,-5.174,Minor,0.0288,118.045,3-Apr,0.0473,Alternative
27269,56315.0,Staind,So Far Away,66.0,0.012,0.407,243573.0,0.8959999999999999,0.0,F#,0.196,-2.935,Major,0.063,138.697,3-Apr,0.156,Rap
28524,89498.0,Staind,Mudshovel,64.0,0.000224,0.3279999999999999,282093.0,0.826,0.000944,F#,0.0818,-5.085,Major,0.0362,106.60600000000001,4-Apr,0.341,Rap
36100,46132.0,Staind,So Far Away,66.0,0.012,0.407,243573.0,0.8959999999999999,0.0,F#,0.196,-2.935,Major,0.063,138.697,3-Apr,0.156,Rock
35607,52097.0,Staind,Outside - Original,62.0,0.00844,0.515,293133.0,0.594,0.00658,C#,0.0752,-4.708,Major,0.0262,146.564,4-Apr,0.218,Rock
25338,31102.0,Staind,Outside - Original,62.0,0.00844,0.515,293133.0,0.594,0.00658,C#,0.0752,-4.708,Major,0.0262,146.564,4-Apr,0.218,Rap
27571,65352.0,Staind,It's Been Awhile,65.0,0.0018899999999999,0.509,264707.0,0.774,0.000549,F#,0.143,-4.053999999999999,Major,0.0338,116.529,4-Apr,0.0824,Rap
16640,69352.0,Starset,Ricochet,51.0,0.0016,0.256,310347.0,0.84,0.0,F,0.0968,-6.916,Minor,0.0606,112.977,4-Apr,0.178,Alternative
39326,30647.0,Starset,My Demons,65.0,0.0076799999999999,0.2739999999999999,288036.0,0.652,6.42e-05,F,0.108,-6.196000000000001,Minor,0.0625,?,4-Apr,0.1,Rock
19410,81742.0,Starset,My Demons,61.0,0.0076799999999999,0.2739999999999999,288036.0,0.652,6.42e-05,F,0.108,-6.196000000000001,Minor,0.0625,173.00900000000001,4-Apr,0.1,Alternative
39790,42710.0,Starset,Monster,61.0,0.00146,0.3939999999999999,256320.0,0.871,1.29e-06,C#,0.0726,-6.772,Minor,0.0509,97.51,4-Apr,0.286,Rock
16304,22797.0,Starset,Monster,57.0,0.00146,0.3939999999999999,256320.0,0.871,1.29e-06,C#,0.0726,-6.772,Minor,0.0509,97.51,4-Apr,0.286,Alternative
39370,53153.0,Starset,Ricochet,56.0,0.0016,0.256,310347.0,0.84,0.0,F,0.0968,-6.916,Minor,0.0606,112.977,4-Apr,0.178,Rock
37494,28599.0,Stateless,Bloodstream,57.0,0.354,0.6990000000000001,313800.0,0.4629999999999999,0.00306,F#,0.073,-7.212000000000001,Minor,0.0432,139.952,4-Apr,0.356,Rock
17114,60238.0,Stateless,Bloodstream,52.0,0.354,0.6990000000000001,-1.0,0.4629999999999999,0.00306,F#,0.073,-7.212000000000001,Minor,0.0432,139.952,4-Apr,0.356,Alternative
16151,87224.0,Static-X,Push It,60.0,0.000393,0.557,154907.0,0.978,4.42e-06,C,0.287,-3.965,Major,0.0493,149.887,4-Apr,0.499,Alternative
39642,76980.0,Static-X,Push It,64.0,0.000393,0.557,-1.0,0.978,4.42e-06,C,0.287,-3.965,Major,0.0493,149.887,4-Apr,0.499,Rock
26557,48498.0,Static-X,Push It,64.0,0.000393,0.557,154907.0,0.978,4.42e-06,C,0.287,-3.965,Major,0.0493,149.887,4-Apr,0.499,Rap
31586,23972.0,Steely Dan,Josie,47.0,0.261,0.735,270800.0,0.3939999999999999,0.000364,B,0.0545,-11.333,Minor,0.0404,121.822,4-Apr,0.606,Blues
39935,40363.0,Steely Dan,Deacon Blues,58.0,0.481,0.7509999999999999,456640.0,0.5720000000000001,0.000532,C,0.105,-12.324000000000002,Major,0.0388,?,4-Apr,0.58,Rock
38879,74895.0,Steely Dan,Home At Last,47.0,0.0655,0.726,335667.0,0.59,0.0007509999999999,G,0.0378,-10.099,Minor,0.0377,127.581,4-Apr,0.56,Rock
32501,48155.0,Steely Dan,Deacon Blues,54.0,0.481,0.7509999999999999,456640.0,0.5720000000000001,0.000532,C,0.105,-12.324000000000002,Major,0.0388,115.839,4-Apr,0.58,Blues
30354,66534.0,Steely Dan,Reelin' In The Years,69.0,0.133,0.523,277267.0,0.758,0.0,D,0.0952,-9.81,Major,0.0403,135.437,4-Apr,0.7659999999999999,Blues
34892,81363.0,Steely Dan,FM,49.0,0.135,0.789,290160.0,0.623,0.0019399999999999,B,0.0946,-9.11,Minor,0.0295,109.383,4-Apr,0.7170000000000001,Blues
37858,55571.0,Steely Dan,Reelin' In The Years,70.0,0.133,0.523,-1.0,0.758,0.0,D,0.0952,-9.81,Major,0.0403,135.437,4-Apr,0.7659999999999999,Rock
37738,71785.0,Steely Dan,Only A Fool Would Say That,54.0,0.7120000000000001,0.8029999999999999,-1.0,0.531,0.0,C,0.1969999999999999,-11.967,Major,0.0348,130.05,4-Apr,0.965,Rock
39081,57797.0,Steely Dan,Midnite Cruiser,51.0,0.27,0.648,248173.0,0.637,4.22e-06,C#,0.0469,-10.138,Major,0.0296,?,4-Apr,0.738,Rock
32948,39206.0,Steely Dan,Midnite Cruiser,46.0,0.27,0.648,248173.0,0.637,4.22e-06,C#,0.0469,-10.138,Major,0.0296,99.18799999999999,4-Apr,0.738,Blues
39307,23514.0,Steely Dan,FM,51.0,0.135,0.789,290160.0,0.623,0.0019399999999999,B,0.0946,-9.11,Minor,0.0295,109.383,4-Apr,0.7170000000000001,Rock
32818,45230.0,Steely Dan,Only A Fool Would Say That,51.0,0.7120000000000001,0.8029999999999999,-1.0,0.531,0.0,C,0.1969999999999999,-11.967,Major,0.0348,130.05,4-Apr,0.965,Blues
32966,69649.0,Steely Dan,Home At Last,43.0,0.0655,0.726,335667.0,0.59,0.0007509999999999,G,0.0378,-10.099,Minor,0.0377,127.581,4-Apr,0.56,Blues
36921,20449.0,Steely Dan,Josie,51.0,0.261,0.735,270800.0,0.3939999999999999,0.000364,B,0.0545,-11.333,Minor,0.0404,121.822,4-Apr,0.606,Rock
30448,47916.0,Steppenwolf,The Pusher,51.0,0.222,0.474,352907.0,0.382,0.0195,C,0.149,-13.291,Major,0.0252,80.8,4-Apr,0.69,Blues
35380,53149.0,Steppenwolf,Magic Carpet Ride,67.0,0.142,0.64,271573.0,0.6509999999999999,0.28,E,0.0341,-14.981,Minor,0.0517,?,4-Apr,0.8009999999999999,Rock
31422,74066.0,Steppenwolf,Magic Carpet Ride,68.0,0.142,0.64,271573.0,0.6509999999999999,0.28,E,0.0341,-14.981,Minor,0.0517,111.676,4-Apr,0.8009999999999999,Blues
36189,75686.0,Steppenwolf,Born To Be Wild - Single Version,67.0,0.273,0.439,212893.0,0.737,0.28,D,0.228,-12.054,Major,0.115,145.942,4-Apr,0.5329999999999999,Rock
32582,80782.0,Steppenwolf,Born To Be Wild - Single Version,66.0,0.273,0.439,212893.0,0.737,0.28,D,0.228,-12.054,Major,0.115,145.942,4-Apr,0.5329999999999999,Blues
38281,81993.0,Steppenwolf,The Pusher,53.0,0.222,0.474,352907.0,0.382,0.0195,C,0.149,-13.291,Major,0.0252,80.8,4-Apr,0.69,Rock
12465,64157.0,Stereo MC's,Connected,39.0,0.0519,0.659,313000.0,0.818,0.000972,C#,0.107,-10.699000000000002,Minor,0.0364,100.678,4-Apr,0.7040000000000001,Jazz
1102,58748.0,Stereo MC's,Connected,40.0,0.0519,0.659,313000.0,0.818,0.000972,C#,0.107,-10.699000000000002,Minor,0.0364,?,4-Apr,0.7040000000000001,Electronic
18137,59962.0,Steve Earle,The Galway Girl,53.0,0.24,0.421,185000.0,0.946,0.00255,D,0.504,-5.101,Major,0.0767,169.71200000000002,4-Apr,0.848,Alternative
24581,91632.0,Steve Earle,The Galway Girl,56.0,0.24,0.421,185000.0,0.946,0.00255,D,0.504,-5.101,Major,0.0767,169.71200000000002,4-Apr,0.848,Country
37722,44608.0,Steve Earle,The Galway Girl,56.0,0.24,0.421,185000.0,0.946,0.00255,D,0.504,-5.101,Major,0.0767,169.71200000000002,4-Apr,0.848,Rock
37524,85370.0,Steve Earle,Copperhead Road,58.0,0.0257,0.3779999999999999,270067.0,0.742,0.000125,G,0.0659,-10.002,Major,0.0444,163.721,4-Apr,0.765,Rock
39107,52218.0,Steve Earle,Guitar Town,53.0,0.255,0.664,155267.0,0.49,0.0,G,0.0734,-15.46,Major,0.0357,165.542,4-Apr,0.937,Rock
22179,29891.0,Steve Earle,Copperhead Road,58.0,0.0257,0.3779999999999999,270067.0,0.742,0.000125,G,0.0659,-10.002,Major,0.0444,163.721,4-Apr,0.765,Country
16029,22347.0,Steve Earle,Guitar Town,51.0,0.255,0.664,155267.0,0.49,0.0,G,0.0734,-15.46,Major,0.0357,165.542,4-Apr,0.937,Alternative
23777,34363.0,Steve Forbert,Romeo's Tune,50.0,0.3389999999999999,0.528,212400.0,0.7090000000000001,0.00732,A,0.294,-7.645,Major,0.0301,94.887,4-Apr,0.684,Country
15839,71611.0,Steve Forbert,Romeo's Tune,47.0,0.3389999999999999,0.528,212400.0,0.7090000000000001,0.00732,A,0.294,-7.645,Major,0.0301,94.887,4-Apr,0.684,Alternative
46597,70808.0,Steve Lacy,C U Girl,67.0,0.6629999999999999,0.414,-1.0,0.473,0.0523,B,0.128,-8.911,Minor,0.1159999999999999,100.0,4-Apr,0.409,Hip-Hop
16042,56129.0,Steve Lacy,C U Girl,63.0,0.6629999999999999,0.414,129698.0,0.473,0.0523,B,0.128,-8.911,Minor,0.1159999999999999,100.0,4-Apr,0.409,Alternative
49529,31827.0,Steve Lacy,Looks,54.0,0.259,0.753,91465.0,0.7040000000000001,0.143,F,0.103,-5.562,Major,0.0843,93.95100000000001,4-Apr,0.8,Hip-Hop
15781,21473.0,Steve Lacy,Looks,49.0,0.259,0.753,91465.0,0.7040000000000001,0.143,F,0.103,-5.562,Major,0.0843,93.95100000000001,4-Apr,0.8,Alternative
32657,24442.0,Steve Miller Band,Take The Money And Run,65.0,0.0504,0.5710000000000001,-1.0,0.633,1.64e-06,C,0.171,-12.942,Major,0.0475,98.412,4-Apr,0.857,Blues
35980,84606.0,Steve Miller Band,Take The Money And Run,66.0,0.0504,0.5710000000000001,170173.0,0.633,1.64e-06,C,0.171,-12.942,Major,0.0475,98.412,4-Apr,0.857,Rock
30219,72575.0,Steve Miller Band,Abracadabra - Remastered 2017,58.0,0.0536,0.736,311853.0,0.8170000000000001,0.0,A,0.181,-5.982,Minor,0.0347,125.42299999999999,4-Apr,0.962,Blues
38963,52575.0,Steve Miller Band,Abracadabra - Remastered 2017,61.0,0.0536,0.736,311853.0,0.8170000000000001,0.0,A,0.181,-5.982,Minor,0.0347,125.42299999999999,4-Apr,0.962,Rock
35813,58880.0,Steve Miller Band,Swingtown,53.0,0.00589,0.6709999999999999,209800.0,0.6709999999999999,0.0067599999999999,A#,0.2769999999999999,-11.894,Major,0.0558,131.329,4-Apr,0.7070000000000001,Rock
33928,85591.0,Steve Miller Band,Swingtown,51.0,0.00589,0.6709999999999999,209800.0,0.6709999999999999,0.0067599999999999,A#,0.2769999999999999,-11.894,Major,0.0558,131.329,4-Apr,0.7070000000000001,Blues
30259,79888.0,Steve Miller Band,Jungle Love,47.0,0.1669999999999999,0.481,189293.0,0.6890000000000001,0.00153,F,0.7390000000000001,-11.629,Major,0.214,144.851,4-Apr,0.782,Blues
36954,81964.0,Steve Miller Band,Jungle Love,50.0,0.1669999999999999,0.481,189293.0,0.6890000000000001,0.00153,F,0.7390000000000001,-11.629,Major,0.214,144.851,4-Apr,0.782,Rock
31059,37930.0,Stevie Ray Vaughan,Life by the Drop,47.0,0.805,0.6629999999999999,147200.0,0.204,1.42e-05,F#,0.0717,-9.921,Minor,0.0358,95.963,4-Apr,0.52,Blues
39177,85365.0,Stevie Ray Vaughan,Life by the Drop,51.0,0.805,0.6629999999999999,147200.0,0.204,1.42e-05,F#,0.0717,-9.921,Minor,0.0358,95.963,4-Apr,0.52,Rock
30641,43899.0,Stevie Ray Vaughan,Tin Pan Alley (AKA Roughest Place in Town),51.0,0.546,0.5760000000000001,551787.0,0.0968,0.286,F#,0.226,-19.439,Minor,0.036,113.23200000000001,3-Apr,0.168,Blues
37879,65461.0,Stevie Ray Vaughan,Tin Pan Alley (AKA Roughest Place in Town),55.0,0.546,0.5760000000000001,551787.0,0.0968,0.286,F#,0.226,-19.439,Minor,0.036,113.23200000000001,3-Apr,0.168,Rock
19138,30904.0,Still Woozy,Lucy,64.0,0.385,0.649,142500.0,0.535,0.0004219999999999,F#,0.12,-12.017,Minor,0.2239999999999999,84.46600000000001,4-Apr,0.843,Alternative
15866,55031.0,Still Woozy,Wolfcat,60.0,0.759,0.667,174222.0,0.473,0.000354,D,0.1169999999999999,-12.597,Major,0.0502,134.933,3-Apr,0.69,Alternative
35203,53283.0,Still Woozy,Vacation,59.0,0.318,0.606,233995.0,0.435,0.00482,A,0.205,-11.458,Major,0.0614,?,3-Apr,0.376,Rock
39613,30395.0,Still Woozy,Lucy,68.0,0.385,0.649,142500.0,0.535,0.0004219999999999,F#,0.12,-12.017,Minor,0.2239999999999999,84.46600000000001,4-Apr,0.843,Rock
16246,25432.0,Still Woozy,Vacation,54.0,0.318,0.606,233995.0,0.435,0.00482,A,0.205,-11.458,Major,0.0614,124.943,3-Apr,0.376,Alternative
38741,74125.0,Still Woozy,Wolfcat,64.0,0.759,0.667,174222.0,0.473,0.000354,D,0.1169999999999999,-12.597,Major,0.0502,134.933,3-Apr,0.69,Rock
36282,52962.0,Stone Sour,Song #3,67.0,0.00264,0.481,256533.0,0.945,0.0,C#,0.135,-5.468,Major,0.0813,157.059,4-Apr,0.427,Rock
15328,56330.0,Stone Sour,Bother,63.0,0.3879999999999999,0.272,240400.0,0.281,2.29e-05,C#,0.158,-7.633999999999999,Major,0.0287,89.914,4-Apr,0.141,Alternative
35498,85765.0,Stone Sour,Bother,66.0,0.3879999999999999,0.272,240400.0,0.281,2.29e-05,C#,0.158,-7.633999999999999,Major,0.0287,89.914,4-Apr,0.141,Rock
28732,83858.0,Stone Sour,Song #3,67.0,0.00264,0.481,256533.0,0.945,0.0,C#,0.135,-5.468,Major,0.0813,157.059,4-Apr,0.427,Rap
19736,34550.0,Stone Temple Pilots,Sour Girl,49.0,0.0769,0.3939999999999999,256253.0,0.6629999999999999,0.00644,C,0.239,-6.619,Major,0.0295,?,4-Apr,0.737,Alternative
39321,30007.0,Stone Temple Pilots,Plush - Acoustic,68.0,0.7120000000000001,0.644,230293.0,0.363,0.0,F,0.659,-11.019,Minor,0.0397,133.39600000000002,4-Apr,0.303,Rock
37353,24236.0,Stone Temple Pilots,Sex Type Thing - Remastered,57.0,1.39e-06,0.4039999999999999,217813.0,0.925,0.628,A,0.0418,-7.336,Major,0.0409999999999999,134.17700000000002,4-Apr,0.773,Rock
16985,54649.0,Stone Temple Pilots,Plush - Acoustic,64.0,0.7120000000000001,0.644,230293.0,0.363,0.0,F,0.659,-11.019,Minor,0.0397,133.39600000000002,4-Apr,0.303,Alternative
17797,89357.0,Stone Temple Pilots,Vasoline,58.0,0.00141,0.297,174760.0,0.989,0.000167,A#,0.0911,-4.945,Major,0.111,168.893,4-Apr,0.3229999999999999,Alternative
39954,42637.0,Stone Temple Pilots,Vasoline,61.0,0.00141,0.297,174760.0,0.989,0.000167,A#,0.0911,-4.945,Major,0.111,168.893,4-Apr,0.3229999999999999,Rock
35248,78801.0,Stone Temple Pilots,Sour Girl,52.0,0.0769,0.3939999999999999,256253.0,0.6629999999999999,0.00644,C,0.239,-6.619,Major,0.0295,207.575,4-Apr,0.737,Rock
19201,89635.0,Stone Temple Pilots,Sex Type Thing - Remastered,55.0,1.39e-06,0.4039999999999999,217813.0,0.925,0.628,A,0.0418,-7.336,Major,0.0409999999999999,134.17700000000002,4-Apr,0.773,Alternative
23871,65388.0,Sturgill Simpson,Oh Sarah,46.0,0.8140000000000001,0.473,255053.0,0.296,0.00472,C,0.392,-9.834,Major,0.0394,84.646,4-Apr,0.0917,Country
22686,42513.0,Sturgill Simpson,I'd Have to Be Crazy,41.0,0.4629999999999999,0.421,242613.0,0.369,0.0129,E,0.11,-8.449,Major,0.0288,91.825,3-Apr,0.271,Country
18017,45529.0,Sturgill Simpson,Time After All,38.0,0.0113,0.6559999999999999,157587.0,0.715,0.000194,C,0.2189999999999999,-5.388,Major,0.0299,104.679,4-Apr,0.401,Alternative
35831,80749.0,Sturgill Simpson,Brace For Impact (Live A Little),54.0,0.00969,0.616,349267.0,0.706,0.313,C,0.111,-6.846,Major,0.0233,89.99799999999999,4-Apr,0.655,Rock
24328,79308.0,Sturgill Simpson,Living the Dream,50.0,0.1009999999999999,0.53,231640.0,0.504,0.000633,F,0.106,-6.71,Major,0.0251,?,4-Apr,0.56,Country
22244,65515.0,Sturgill Simpson,You Can Have the Crown,52.0,0.0288,0.324,170240.0,0.95,0.0,A,0.368,-4.888999999999999,Major,0.205,186.34599999999998,4-Apr,0.657,Country
17936,32168.0,Sturgill Simpson,Old King Coal,37.0,0.414,0.5710000000000001,187653.0,0.499,0.0925,E,0.0804,-5.202999999999999,Major,0.0273,127.57799999999999,3-Apr,0.264,Alternative
23333,43561.0,Sturgill Simpson,Breakers Roar,54.0,0.669,0.369,212587.0,0.31,0.514,B,0.245,-13.384,Minor,0.0309,84.41,4-Apr,0.165,Country
21951,36388.0,Sturgill Simpson,It Ain't All Flowers,46.0,0.0442,0.359,403760.0,0.612,0.000716,E,0.124,-9.412,Major,0.0815,?,4-Apr,0.437,Country
24002,37348.0,Sturgill Simpson,Time After All,40.0,0.0113,0.6559999999999999,-1.0,0.715,0.000194,C,0.2189999999999999,-5.388,Major,0.0299,104.679,4-Apr,0.401,Country
18748,40347.0,Sturgill Simpson,Railroad of Sin,39.0,0.000188,0.461,124947.0,0.884,0.0,G,0.31,-4.035,Major,0.0348,143.454,4-Apr,0.877,Alternative
35851,24702.0,Sturgill Simpson,You Can Have the Crown,53.0,0.0288,0.324,170240.0,0.95,0.0,A,0.368,-4.888999999999999,Major,0.205,186.34599999999998,4-Apr,0.657,Rock
21410,27861.0,Sturgill Simpson,Welcome To Earth (Pollywog),50.0,0.146,0.4529999999999999,293400.0,0.57,0.00292,D,0.0962,-7.08,Major,0.0489,122.67,4-Apr,0.0773,Country
24864,40985.0,Sturgill Simpson,A Little Light,44.0,0.138,0.623,99773.0,0.5720000000000001,0.0,F,0.132,-7.105,Major,0.0323,109.37700000000001,4-Apr,0.8440000000000001,Country
38684,23532.0,Sturgill Simpson,Long White Line,55.0,0.144,0.579,241320.0,0.515,0.0123,B,0.0511,-7.342,Major,0.03,88.434,4-Apr,0.654,Rock
17456,84867.0,Sturgill Simpson,Breakers Roar,50.0,0.669,0.369,-1.0,0.31,0.514,B,0.245,-13.384,Minor,0.0309,84.41,4-Apr,0.165,Alternative
21806,53304.0,Sturgill Simpson,Sea Stories,48.0,0.0129,0.51,196880.0,0.825,4.09e-06,F,0.636,-4.566,Major,0.035,79.264,4-Apr,0.764,Country
39186,89301.0,Sturgill Simpson,Breakers Roar,54.0,0.669,0.369,212587.0,0.31,0.514,B,0.245,-13.384,Minor,0.0309,84.41,4-Apr,0.165,Rock
15585,54539.0,Sturgill Simpson,Living the Dream,48.0,0.1009999999999999,0.53,231640.0,0.504,0.000633,F,0.106,-6.71,Major,0.0251,77.295,4-Apr,0.56,Alternative
18677,69474.0,Sturgill Simpson,In Bloom,52.0,0.0682,0.4539999999999999,240640.0,0.366,0.247,D,0.123,-8.98,Minor,0.0304,78.465,4-Apr,0.264,Alternative
15472,60145.0,Sturgill Simpson,Life Ain't Fair and the World Is Mean,47.0,0.142,0.637,126467.0,0.821,0.0349,B,0.261,-5.065,Minor,0.0342,104.34,4-Apr,0.7340000000000001,Alternative
22913,77856.0,Sturgill Simpson,Life Ain't Fair and the World Is Mean,49.0,0.142,0.637,126467.0,0.821,0.0349,B,0.261,-5.065,Minor,0.0342,104.34,4-Apr,0.7340000000000001,Country
18268,44781.0,Sturgill Simpson,A Little Light,41.0,0.138,0.623,99773.0,0.5720000000000001,0.0,F,0.132,-7.105,Major,0.0323,109.37700000000001,4-Apr,0.8440000000000001,Alternative
17313,88611.0,Sturgill Simpson,Sea Stories,45.0,0.0129,0.51,196880.0,0.825,4.09e-06,F,0.636,-4.566,Major,0.035,79.264,4-Apr,0.764,Alternative
16197,82436.0,Sturgill Simpson,Welcome To Earth (Pollywog),47.0,0.146,0.4529999999999999,-1.0,0.57,0.00292,D,0.0962,-7.08,Major,0.0489,122.67,4-Apr,0.0773,Alternative
39969,80197.0,Sturgill Simpson,Keep It Between The Lines,52.0,0.316,0.595,-1.0,0.7559999999999999,0.00196,D,0.349,-5.3020000000000005,Major,0.0481,87.584,4-Apr,0.833,Rock
15283,28862.0,Sturgill Simpson,Oh Sarah,42.0,0.8140000000000001,0.473,255053.0,0.296,0.00472,C,0.392,-9.834,Major,0.0394,84.646,4-Apr,0.0917,Alternative
23340,64824.0,Sturgill Simpson,Long White Line,54.0,0.144,0.579,241320.0,0.515,0.0123,B,0.0511,-7.342,Major,0.03,88.434,4-Apr,0.654,Country
21698,80396.0,Sturgill Simpson,Old King Coal,40.0,0.414,0.5710000000000001,187653.0,0.499,0.0925,E,0.0804,-5.202999999999999,Major,0.0273,127.57799999999999,3-Apr,0.264,Country
18796,70739.0,Sturgill Simpson,It Ain't All Flowers,43.0,0.0442,0.359,-1.0,0.612,0.000716,E,0.124,-9.412,Major,0.0815,?,4-Apr,0.437,Alternative
16349,69616.0,Sturgill Simpson,Keep It Between The Lines,49.0,0.316,0.595,241147.0,0.7559999999999999,0.00196,D,0.349,-5.3020000000000005,Major,0.0481,87.584,4-Apr,0.833,Alternative
23515,74236.0,Sturgill Simpson,In Bloom,55.0,0.0682,0.4539999999999999,240640.0,0.366,0.247,D,0.123,-8.98,Minor,0.0304,78.465,4-Apr,0.264,Country
15276,75359.0,Sturgill Simpson,Brace For Impact (Live A Little),51.0,0.00969,0.616,349267.0,0.706,0.313,C,0.111,-6.846,Major,0.0233,89.99799999999999,4-Apr,0.655,Alternative
21194,39250.0,Sturgill Simpson,Railroad of Sin,42.0,0.000188,0.461,-1.0,0.884,0.0,G,0.31,-4.035,Major,0.0348,143.454,4-Apr,0.877,Country
16291,38907.0,Sturgill Simpson,I'd Have to Be Crazy,38.0,0.4629999999999999,0.421,242613.0,0.369,0.0129,E,0.11,-8.449,Major,0.0288,?,3-Apr,0.271,Alternative
39655,28440.0,Sugarland,Babe (feat. Taylor Swift),57.0,0.0187,0.535,215107.0,0.777,1.62e-06,E,0.136,-3.292,Major,0.207,171.72,4-Apr,0.664,Rock
20719,70317.0,Sugarland,Babe (feat. Taylor Swift),56.0,0.0187,0.535,215107.0,0.777,1.62e-06,E,0.136,-3.292,Major,0.207,171.72,4-Apr,0.664,Country
24909,62771.0,Sugarland,Something More,53.0,0.313,0.59,216733.0,0.85,0.0,E,0.1159999999999999,-4.419,Major,0.0582,102.265,4-Apr,0.415,Country
